date,NAV
2017-10-02,1.0
2017-10-03,1.0
2017-10-04,1.0
2017-10-05,1.0
2017-10-06,1.0
2017-10-09,1.0
2017-10-10,1.0
2017-10-11,1.0
2017-10-12,1.0
2017-10-13,1.0
2017-10-16,1.0
2017-10-17,1.0
2017-10-18,1.0
2017-10-19,1.0
2017-10-20,1.0
2017-10-23,1.0
2017-10-24,1.0
2017-10-25,1.0
2017-10-26,1.0
2017-10-27,1.0
2017-10-30,1.0
2017-10-31,1.0
2017-11-01,1.0
2017-11-02,1.0
2017-11-03,1.0
2017-11-06,1.0
2017-11-07,1.0
2017-11-08,1.0
2017-11-09,1.0
2017-11-10,1.0
2017-11-13,1.0
2017-11-14,1.0
2017-11-15,1.0
2017-11-16,1.0
2017-11-17,1.0
2017-11-20,1.0
2017-11-21,1.0
2017-11-22,1.0
2017-11-24,1.0
2017-11-27,1.0
2017-11-28,1.0
2017-11-29,1.0
2017-11-30,1.0
2017-12-01,0.9930670072534784
2017-12-04,0.9822470630185637
2017-12-05,0.9814445376047695
2017-12-06,0.9822486569469085
2017-12-07,0.9925299139825509
2017-12-08,0.999444989984403
2017-12-11,1.0010846009091676
2017-12-12,0.9986854278673072
2017-12-13,0.9991818244571797
2017-12-14,0.9948826334175813
2017-12-15,1.0029826219596782
2017-12-18,1.010418123667116
2017-12-19,1.0075236123143465
2017-12-20,1.0097576127965884
2017-12-21,1.0090984256494113
2017-12-22,1.0109451451559122
2017-12-26,1.0112661502106937
2017-12-27,1.013380772628693
2017-12-28,1.0165369669663273
2017-12-29,1.0123301359399974
2018-01-02,1.0149628305989071
2018-01-03,1.0252948385033658
2018-01-04,1.0279879773806224
2018-01-05,1.0369241451228062
2018-01-08,1.0482181212665196
2018-01-09,1.0504733322389068
2018-01-10,1.0438284961828557
2018-01-11,1.0531270071146057
2018-01-12,1.0574197714641063
2018-01-16,1.048730865154801
2018-01-17,1.0634653364158084
2018-01-18,1.0622229462101491
2018-01-19,1.0721480579466451
2018-01-22,1.0789436599333273
2018-01-23,1.0834793742954292
2018-01-24,1.080022187007098
2018-01-25,1.0810886009853184
2018-01-26,1.089172717139872
2018-01-29,1.0727551997444598
2018-01-30,1.0659248066554976
2018-01-31,1.0702109679298115
2018-02-01,1.0668213553570138
2018-02-02,1.0446445495390708
2018-02-05,1.0058908351044888
2018-02-06,1.018612517026967
2018-02-07,1.0162623623454103
2018-02-08,0.9767696248887479
2018-02-09,0.988548128863144
2018-02-12,1.0050630795108533
2018-02-13,1.0135774174431853
2018-02-14,1.0323890446116832
2018-02-15,1.0439006891965381
2018-02-16,1.042807953344736
2018-02-20,1.0398430933756384
2018-02-21,1.0329371667014249
2018-02-22,1.0370081728608713
2018-02-23,1.0528462569454708
2018-02-26,1.0603802441632921
2018-02-27,1.0476586564330792
2018-02-28,1.039389822416943
2018-03-01,1.0312846552586183
2018-03-02,1.037175229660744
2018-03-05,1.0461588711933778
2018-03-06,1.0524492569394983
2018-03-07,1.054577050024132
2018-03-08,1.0592780232366916
2018-03-09,1.0704354972385832
2018-03-12,1.0692635378990774
2018-03-13,1.066315614689833
2018-03-14,1.0654438732990907
2018-03-15,1.0636816296822975
2018-03-16,1.065846936957722
2018-03-19,1.0585675433450206
2018-03-20,1.0664826598832773
2018-03-21,1.066647788521909
2018-03-22,1.049694346539988
2018-03-23,1.0370264258785984
2018-03-26,1.0554842053413276
2018-03-27,1.0414271099285288
2018-03-28,1.0358886616496636
2018-03-29,1.0476631877192466
2018-04-02,1.0355511003730042
2018-04-03,1.0417218421931025
2018-04-04,1.0470122915946478
2018-04-05,1.0516599867740415
2018-04-06,1.038813423211151
2018-04-09,1.0424577909433828
2018-04-10,1.0525699720061235
2018-04-11,1.0505541937097478
2018-04-12,1.0555541685940324
2018-04-13,1.0519094338056847
2018-04-16,1.0579770035654905
2018-04-17,1.0686865359315263
2018-04-18,1.0729162647246098
2018-04-19,1.0690157834706404
2018-04-20,1.064159381223852
2018-04-23,1.0624421683873075
2018-04-24,1.0527025704855868
2018-04-25,1.052139176168175
2018-04-26,1.05966986333646
2018-04-27,1.0586003414373022
2018-04-30,1.0550019897114793
2018-05-01,1.0545913937893403
2018-05-02,1.0511605430320856
2018-05-03,1.054792360258993
2018-05-04,1.0597202827853642
2018-05-07,1.065122650634171
2018-05-08,1.066994699114904
2018-05-09,1.0758211661332084
2018-05-10,1.0819312968581198
2018-05-11,1.0825260404648975
2018-05-14,1.0812180941570493
2018-05-15,1.0786977106552111
2018-05-16,1.0813574393122416
2018-05-17,1.0847958253744505
2018-05-18,1.0859542231727801
2018-05-21,1.0933012270374642
2018-05-22,1.0882554494099264
2018-05-23,1.0917723412726565
2018-05-24,1.09576502836821
2018-05-25,1.0953743690417768
2018-05-29,1.093035458270397
2018-05-30,1.1010717118054831
2018-05-31,1.0965013724440253
2018-06-01,1.1074372955001033
2018-06-04,1.1131723552283492
2018-06-05,1.1173117549655889
2018-06-06,1.122422402604051
2018-06-07,1.112809038757345
2018-06-08,1.120390924774311
2018-06-11,1.1208727246332304
2018-06-12,1.1295293213348823
2018-06-13,1.1280485106365288
2018-06-14,1.1316706265041883
2018-06-15,1.1285767211892912
2018-06-18,1.131750788004307
2018-06-19,1.1258543375495385
2018-06-20,1.1308499371799714
2018-06-21,1.1217012295854967
2018-06-22,1.116664947262426
2018-06-25,1.092919565797271
2018-06-26,1.0984922882021175
2018-06-27,1.0839916500866882
2018-06-28,1.0933265443929676
2018-06-29,1.0930301485504368
2018-07-02,1.0961278294743622
2018-07-03,1.0877540899676055
2018-07-05,1.0948239576361707
2018-07-06,1.1048073988423708
2018-07-09,1.1136401799159885
2018-07-10,1.1185929059772375
2018-07-11,1.1114258561862473
2018-07-12,1.1233077087496826
2018-07-13,1.124508619793076
2018-07-16,1.123507818656434
2018-07-17,1.1311885244056996
2018-07-18,1.1377761975577654
2018-07-19,1.1324442835284025
2018-07-20,1.1313950829232342
2018-07-23,1.1324906547206337
2018-07-24,1.124981189834333
2018-07-25,1.1405924806072025
2018-07-26,1.1387129255198212
2018-07-27,1.119361309653841
2018-07-30,1.1011106953648946
2018-07-31,1.110153723904565
2018-08-01,1.11702778095899
2018-08-02,1.1388066928060394
2018-08-03,1.1365737888651533
2018-08-06,1.1432721043302823
2018-08-07,1.1502485749509375
2018-08-08,1.149277749374924
2018-08-09,1.1495582110869107
2018-08-10,1.1478208389634605
2018-08-13,1.1415412693968745
2018-08-14,1.1525141232485003
