date,NAV
1996-02-15,1.0291729563094
1996-02-16,1.0277855306270187
1996-02-20,1.0193257232880213
1996-02-21,1.026359052428797
1996-02-22,1.0447536977107093
1996-02-23,1.0409494653143998
1996-02-26,1.0301655119697468
1996-02-27,1.02867350640025
1996-02-28,1.0318689356494029
1996-02-29,1.0290451859987673
1996-03-01,1.0240231789677354
1996-03-04,1.028556597980764
1996-03-05,1.03629770922022
1996-03-06,1.0335091239190122
1996-03-07,1.0352731037362664
1996-03-08,1.006743630859937
1996-03-11,1.0131943034546973
1996-03-12,1.0133868184867612
1996-03-13,1.033361822764957
1996-03-14,1.0363098424374988
1996-03-15,1.0382311222110063
1996-03-18,1.0458824839857068
1996-03-19,1.0404624525040072
1996-03-20,1.0384439577544085
1996-03-21,1.0356815292514996
1996-03-22,1.0383641840226756
1996-03-25,1.0295468896705866
1996-03-26,1.0348944744447877
1996-03-27,1.0353089961616886
1996-03-28,1.0376168661941727
1996-03-29,1.0404364777196384
1996-04-01,1.0448723256782726
1996-04-02,1.0526701392943352
1996-04-03,1.057226064709421
1996-04-04,1.062697046101469
1996-04-08,1.0406070985645992
1996-04-09,1.0445931480449815
1996-04-10,1.032981410696505
1996-04-11,1.0316924902103863
1996-04-12,1.0471174609397802
1996-04-15,1.0495213656240079
1996-04-16,1.0588482468174576
1996-04-17,1.0536077239339687
1996-04-18,1.0625000390629695
1996-04-19,1.0666337725024593
1996-04-22,1.0843766396482462
1996-04-23,1.0858811469765286
1996-04-24,1.0877953625050862
1996-04-25,1.0950026672427897
1996-04-26,1.097974528258944
1996-04-29,1.099323152765495
1996-04-30,1.1034233813137933
1996-05-01,1.1084748137853204
1996-05-02,1.0876937303059726
1996-05-03,1.0897087836446608
1996-05-06,1.0883824014717496
1996-05-07,1.08686666755004
1996-05-08,1.0905975523669131
1996-05-09,1.1026387847415302
1996-05-10,1.122670535662872
1996-05-13,1.1355812135911167
1996-05-14,1.1484025202716697
1996-05-15,1.145200970907633
1996-05-16,1.1519716487773293
1996-05-17,1.1577553077736316
1996-05-20,1.166528776107063
1996-05-21,1.1679003906379857
1996-05-22,1.177677154472526
1996-05-23,1.1766067524464585
1996-05-24,1.1852003680029337
1996-05-28,1.1702373377876008
1996-05-29,1.1669618524353804
1996-05-30,1.1648228732177974
1996-05-31,1.1700584494710704
1996-06-03,1.1654475099972836
1996-06-04,1.1703438883099921
1996-06-05,1.1838565099014728
1996-06-06,1.17575358993551
1996-06-07,1.1649720015574625
1996-06-10,1.171386648533915
1996-06-11,1.1702815370492028
1996-06-12,1.181951299435647
1996-06-13,1.177329787763199
1996-06-14,1.175447172539946
1996-06-17,1.1650259068493523
1996-06-18,1.1560198984066141
1996-06-19,1.1455441602828669
1996-06-20,1.1281805086525305
1996-06-21,1.13864132474899
1996-06-24,1.1502384218000963
1996-06-25,1.1566141684524915
1996-06-26,1.150739382260532
1996-06-27,1.1559053191464699
1996-06-28,1.1813140203945764
1996-07-01,1.1949896106147053
1996-07-02,1.197903058362384
1996-07-03,1.191574149848984
1996-07-05,1.1622677420002228
1996-07-08,1.1484169689611006
1996-07-09,1.1574998783024446
1996-07-10,1.1462216321424286
1996-07-11,1.1241124868922503
1996-07-12,1.1221687141914627
1996-07-15,1.0768104204494249
1996-07-16,1.0647572989310723
1996-07-17,1.0946551866170153
1996-07-18,1.124835865797458
1996-07-19,1.108757711504146
1996-07-22,1.0919009666116581
1996-07-23,1.0734608231714464
1996-07-24,1.0718515224843548
1996-07-25,1.0805110392322812
1996-07-26,1.0915498167116797
1996-07-29,1.0793934997499308
1996-07-30,1.0825233053300276
1996-07-31,1.0988550110697273
1996-08-01,1.113462215222024
1996-08-02,1.1326757573914852
1996-08-05,1.1388351809597808
1996-08-06,1.144163460677675
1996-08-07,1.150254790225916
1996-08-08,1.154573258351572
1996-08-09,1.155101425180409
1996-08-12,1.162086308688388
1996-08-13,1.1561106804701669
1996-08-14,1.1642840121498979
1996-08-15,1.1651104701759258
1996-08-16,1.1687762033882962
1996-08-19,1.1754985712046702
1996-08-20,1.1695300656281427
1996-08-21,1.166286361115989
1996-08-22,1.1756026644876398
1996-08-23,1.1745865007493452
1996-08-26,1.1709336249210964
1996-08-27,1.1738886934401653
1996-08-28,1.1758783146433287
1996-08-29,1.1683140648340022
1996-08-30,1.1618117305338707
1996-09-03,1.1606136080772136
1996-09-04,1.162924079664908
1996-09-05,1.1484958435966015
1996-09-06,1.16463218914069
1996-09-09,1.1739670450079485
1996-09-10,1.177959011040152
1996-09-11,1.1788424408874314
1996-09-12,1.1902382659834339
1996-09-13,1.2137076512635994
1996-09-16,1.223202644232237
1996-09-17,1.2228571652830278
1996-09-18,1.213784624771675
1996-09-19,1.2202932380307554
1996-09-20,1.228067222699233
1996-09-23,1.2246706768186628
1996-09-24,1.2262003333963585
1996-09-25,1.2317481435416429
1996-09-26,1.2415162352042362
1996-09-27,1.242518306506265
1996-09-30,1.2392824070415869
1996-10-01,1.239253544549696
1996-10-02,1.252408419460492
1996-10-03,1.2579480512120387
1996-10-04,1.2730760120264695
1996-10-07,1.2701041437511906
1996-10-08,1.261669713355911
1996-10-09,1.2539741641460351
1996-10-10,1.2563276756443353
1996-10-11,1.2711881815290733
1996-10-14,1.275458206028712
1996-10-15,1.2746955087392524
1996-10-16,1.279801595734249
1996-10-17,1.2813358998116648
1996-10-18,1.2894642995780645
1996-10-21,1.2859012350317591
1996-10-22,1.2747408860882323
1996-10-23,1.2775490611355078
1996-10-24,1.2793458452491198
1996-10-25,1.2818232211176634
1996-10-28,1.268787742917039
1996-10-29,1.2677760526215598
1996-10-30,1.2695886821061044
1996-10-31,1.279936000075917
1996-11-01,1.2727333053977194
1996-11-04,1.2737921015958702
1996-11-05,1.2836068063028991
1996-11-06,1.301695827865384
1996-11-07,1.3098083978952908
1996-11-08,1.321430459777113
1996-11-11,1.327386243014707
1996-11-12,1.3283473850273537
1996-11-13,1.3342016219494979
1996-11-14,1.333411100662207
1996-11-15,1.3329881685303828
1996-11-18,1.3337052983512414
1996-11-19,1.333497469216569
1996-11-20,1.3372866597099724
1996-11-21,1.3246808663484932
1996-11-22,1.3358193699480172
1996-11-25,1.343751818064616
1996-11-26,1.3376827679987169
1996-11-27,1.3345415477524896
1996-11-29,1.341790862358952
1996-12-02,1.3426319125805029
1996-12-03,1.3407882460253353
1996-12-04,1.345368618132165
1996-12-05,1.3422582520053574
1996-12-06,1.3329756654322378
1996-12-09,1.347168770188313
1996-12-10,1.3399360089958399
1996-12-11,1.331655923336961
1996-12-12,1.3274379718687743
1996-12-13,1.3160074634962913
1996-12-16,1.3012279442795158
1996-12-17,1.3020787054665401
1996-12-18,1.3234818415485028
1996-12-19,1.3385570004500897
1996-12-20,1.3360943243218697
1996-12-23,1.3310898397794684
1996-12-24,1.3376744446059319
1996-12-26,1.3413321761176784
1996-12-27,1.3366648541726045
1996-12-30,1.343251496903695
1996-12-31,1.3516152263667909
1997-01-02,1.3302969694777278
1997-01-03,1.3450979584392422
1997-01-06,1.3501173263647706
1997-01-07,1.359284468219967
1997-01-08,1.3571835166411856
1997-01-09,1.3702764343659923
1997-01-10,1.3801917166307547
1997-01-13,1.3795503446314323
1997-01-14,1.3938252983915769
1997-01-15,1.3913692081215512
1997-01-16,1.3930057770602597
1997-01-17,1.4049156358292707
1997-01-20,1.40797007447728
1997-01-21,1.4104356097567392
1997-01-22,1.412878419784238
1997-01-23,1.4015865479223542
1997-01-24,1.3944658387650093
1997-01-27,1.3885749822433742
1997-01-28,1.3913007141890794
1997-01-29,1.3950157727458843
1997-01-30,1.4165269629660666
1997-01-31,1.427680601714485
1997-02-03,1.4463147247343058
1997-02-04,1.4520243790332341
1997-02-05,1.442088807471549
1997-02-06,1.4471429561092983
1997-02-07,1.452014066001949
1997-02-10,1.434854578213248
1997-02-11,1.429440925321333
1997-02-12,1.4522122435556437
1997-02-13,1.4659248606011837
1997-02-14,1.4668441977480886
1997-02-18,1.4681182321754227
1997-02-19,1.4647793558979016
1997-02-20,1.4527133824692828
1997-02-21,1.446971300835472
1997-02-24,1.455961118943622
1997-02-25,1.4538236058785594
1997-02-26,1.4456763414748899
1997-02-27,1.4299967550941592
1997-02-28,1.4301884325624137
1997-03-03,1.418475004609083
1997-03-04,1.430518804993104
1997-03-05,1.4430553049810018
1997-03-06,1.4399453972356364
1997-03-07,1.439528411981041
1997-03-10,1.4355926212496037
1997-03-11,1.4390501020849868
1997-03-12,1.427694004236551
1997-03-13,1.408514413705294
1997-03-14,1.4148989488911934
1997-03-17,1.3966207872585357
1997-03-18,1.3931472501006705
1997-03-19,1.3867213321585212
1997-03-20,1.389369735530659
1997-03-21,1.3863725282490729
1997-03-24,1.3836590990532251
1997-03-25,1.3859275039267016
1997-03-26,1.3820773156022654
1997-03-27,1.3706190506710176
1997-03-28,1.3706190506710176
1997-03-31,1.3422937357599911
1997-04-01,1.3391168453696907
1997-04-02,1.320332029151382
1997-04-03,1.3216215513694967
1997-04-04,1.3445000487058587
1997-04-07,1.3551976148783391
1997-04-08,1.362940800971291
1997-04-09,1.363409993348913
1997-04-10,1.3571133447531578
1997-04-11,1.3233699772213212
1997-04-14,1.3276430145926417
1997-04-15,1.3478019860019983
1997-04-16,1.3602438233352927
1997-04-17,1.3497039040127734
1997-04-18,1.3561147907438893
1997-04-21,1.343210686055912
1997-04-22,1.3663018320309184
1997-04-23,1.3637557279677777
1997-04-24,1.3678502157535148
1997-04-25,1.3536824765120048
1997-04-28,1.357019823045865
1997-04-29,1.393104614350299
1997-04-30,1.403876382372118
1997-05-01,1.4052861528481364
1997-05-02,1.4366142212828044
1997-05-05,1.4742062572187868
1997-05-06,1.4698957895818698
1997-05-07,1.4552192664897723
1997-05-08,1.46485790926967
1997-05-09,1.470621789061142
1997-05-12,1.4874158376504942
1997-05-13,1.4762512449964318
1997-05-14,1.4845667890339418
1997-05-15,1.4912584367985684
1997-05-16,1.476034207898381
1997-05-19,1.4827950669985694
1997-05-20,1.4990336282330048
1997-05-21,1.4920861108950052
1997-05-22,1.486733008935603
1997-05-23,1.5046892310470337
1997-05-27,1.515851917500796
1997-05-28,1.5118992081892917
1997-05-29,1.5056555671774534
1997-05-30,1.515916143834341
1997-06-02,1.516615017827805
1997-06-03,1.5195411941169237
1997-06-04,1.506865842854093
1997-06-05,1.5160045509591868
1997-06-06,1.5364054979479982
1997-06-09,1.5432336531309556
1997-06-10,1.5429620989045119
1997-06-11,1.5467868425861897
1997-06-12,1.56827530298684
1997-06-13,1.5839281758774317
1997-06-16,1.590590140407384
1997-06-17,1.595404965272959
1997-06-18,1.599664281634915
1997-06-19,1.6107752573098222
1997-06-20,1.606760637291984
1997-06-23,1.5816944250283402
1997-06-24,1.6094521858566846
1997-06-25,1.5952526275578347
1997-06-26,1.5862817562045712
1997-06-27,1.599375316293699
1997-06-30,1.5972683309601299
1997-07-01,1.5952471984607364
1997-07-02,1.6169854245363522
1997-07-03,1.6377508847029452
1997-07-07,1.6388047505365848
1997-07-08,1.654123753953652
1997-07-09,1.6436341710537519
1997-07-10,1.6499112000399683
1997-07-11,1.659660539987757
1997-07-14,1.662662084185016
1997-07-15,1.6756846683007214
1997-07-16,1.689485809392041
1997-07-17,1.6794913048305662
1997-07-18,1.6654717513281823
1997-07-21,1.6551643108263336
1997-07-22,1.6881715668334478
1997-07-23,1.6951703047379354
1997-07-24,1.7071310130805868
1997-07-25,1.7116789429526784
1997-07-28,1.716267305789891
1997-07-29,1.7210501989674862
1997-07-30,1.7422056788323512
1997-07-31,1.7497351599191857
1997-08-01,1.7372462707700667
1997-08-04,1.7431709705414609
1997-08-05,1.749372140546591
1997-08-06,1.7578351378933696
1997-08-07,1.7401730192402523
1997-08-08,1.7083194327565283
1997-08-11,1.7043056135062322
1997-08-12,1.6953314467781218
1997-08-13,1.6979783692809787
1997-08-14,1.708513936136654
1997-08-15,1.6662116862853968
1997-08-18,1.6874124264518884
1997-08-19,1.7116144669939624
1997-08-20,1.7371165301208018
1997-08-21,1.7171921180036591
1997-08-22,1.713633636390811
1997-08-25,1.7169814853171177
1997-08-26,1.705516475019344
1997-08-27,1.7233173717844823
1997-08-28,1.7186940028130366
1997-08-29,1.710488643759718
1997-09-02,1.7536247749421965
1997-09-03,1.756199062935468
1997-09-04,1.7627622933578018
1997-09-05,1.7651197907096061
1997-09-08,1.7623874006256168
1997-09-09,1.7644791287970134
1997-09-10,1.7545757111588947
1997-09-11,1.7574557688145378
1997-09-12,1.7992113678467823
1997-09-15,1.8032234522397546
1997-09-16,1.8481260300697107
1997-09-17,1.8471758097765882
1997-09-18,1.8565593673819585
1997-09-19,1.8679219349328042
1997-09-22,1.8807523083877182
1997-09-23,1.8756140836600217
1997-09-24,1.8577528688156941
1997-09-25,1.839960764335955
1997-09-26,1.8595733462255297
1997-09-29,1.8701142378562932
1997-09-30,1.8762428993938236
1997-10-01,1.875245761048994
1997-10-02,1.9012601834127676
1997-10-03,1.9130745440370513
1997-10-06,1.9172920445960653
1997-10-07,1.9367137017100562
1997-10-08,1.9310740963976205
1997-10-09,1.920020777316511
1997-10-10,1.9170214204629596
1997-10-13,1.9148592921637522
1997-10-14,1.9093042890800305
1997-10-15,1.8971807238305514
1997-10-16,1.862734722339543
1997-10-17,1.8277019488706001
1997-10-20,1.8455379060301693
1997-10-21,1.8772741081329078
1997-10-22,1.8575787817615552
1997-10-23,1.8147025804591503
1997-10-24,1.790008960500734
1997-10-27,1.66807443019619
1997-10-28,1.7286888621072234
1997-10-29,1.7297338930275912
1997-10-30,1.688186927055115
1997-10-31,1.7133853714272673
1997-11-03,1.76409579729815
1997-11-04,1.7738012801792897
1997-11-05,1.795384388916548
1997-11-06,1.8020852902079358
1997-11-07,1.7721499986073006
1997-11-10,1.7610644479918625
1997-11-11,1.756993331840291
1997-11-12,1.7071532824320996
1997-11-13,1.7011480532927687
1997-11-14,1.730925517573774
1997-11-17,1.7714060444882733
1997-11-18,1.7495044689363184
1997-11-19,1.7581631191662725
1997-11-20,1.8013208699809147
1997-11-21,1.8056494798507303
1997-11-24,1.76770823458565
1997-11-25,1.7712570818317004
1997-11-26,1.7783959764636876
1997-11-28,1.7840701015770668
1997-12-01,1.8114133846133333
1997-12-02,1.7968676998807593
1997-12-03,1.7980667157709869
1997-12-04,1.8130285432667033
1997-12-05,1.8197480486919353
1997-12-08,1.8293869005189918
1997-12-09,1.8141302666996915
1997-12-10,1.7954537732246656
1997-12-11,1.7509873893743038
1997-12-12,1.7509374941169322
1997-12-15,1.7549701620414286
1997-12-16,1.7675193223839258
1997-12-17,1.7524447087778185
1997-12-18,1.7230716832419282
1997-12-19,1.7244323579911602
1997-12-22,1.734258321874398
1997-12-23,1.736661326987734
1997-12-24,1.728039090970711
1997-12-26,1.733153042712247
1997-12-29,1.7600314670872794
1997-12-30,1.8085031850239146
1997-12-31,1.8354060777602417
1998-01-02,1.8213163653662638
1998-01-05,1.8264479348786995
1998-01-06,1.8137792101291468
1998-01-07,1.806243023044782
1998-01-08,1.7912093237516749
1998-01-09,1.7243921285618287
1998-01-12,1.729570053519759
1998-01-13,1.7609893473201113
1998-01-14,1.77577179845668
1998-01-15,1.7675057771225327
1998-01-16,1.7860080370772526
1998-01-20,1.8057427919003137
1998-01-21,1.8038752581690267
1998-01-22,1.7817718848855668
1998-01-23,1.7705033173377123
1998-01-26,1.7657017965874258
1998-01-27,1.764589391913321
1998-01-28,1.7919317364056986
1998-01-29,1.8064849148325737
1998-01-30,1.8002431537586963
1998-02-02,1.8267835227558988
1998-02-03,1.8360633696995927
1998-02-04,1.8443053246342451
1998-02-05,1.8505460098970212
1998-02-06,1.8686904384686378
1998-02-09,1.8812121400338797
1998-02-10,1.8992585979342589
1998-02-11,1.9072135272902602
1998-02-12,1.9107156052194725
1998-02-13,1.8989293505722173
1998-02-17,1.91158169085591
1998-02-18,1.916952485286125
1998-02-19,1.9135371214013197
1998-02-20,1.9159929206289081
1998-02-23,1.9143057295414978
1998-02-24,1.902942027128568
1998-02-25,1.9322421924304272
1998-02-26,1.9415063448116072
1998-02-27,1.9372858284256704
1998-03-02,1.9384533194121785
1998-03-03,1.9366262026963428
1998-03-04,1.9356474288148338
1998-03-05,1.9163596444716784
1998-03-06,1.9447991029986633
1998-03-09,1.9295427743623765
1998-03-10,1.9417124158462862
1998-03-11,1.9464623413295112
1998-03-12,1.948204455468686
1998-03-13,1.9537236519958734
1998-03-16,1.965261218228772
1998-03-17,1.9721598738711308
1998-03-18,1.9695049402617757
1998-03-19,1.9772608880964035
1998-03-20,1.9834710601423768
1998-03-23,1.9709501314622109
1998-03-24,1.9820790315183525
1998-03-25,1.9892673326641381
1998-03-26,1.9799270076176312
1998-03-27,1.9641366450595028
1998-03-30,1.9683855169455529
1998-03-31,2.001117273182644
1998-04-01,2.01799757148005
1998-04-02,2.0455561569130025
1998-04-03,2.0440695524321004
1998-04-06,2.0348536979668603
1998-04-07,2.0106826816213226
1998-04-08,2.013615676856489
1998-04-09,2.042173896711846
1998-04-13,2.039061029521907
1998-04-14,2.048831059819202
1998-04-15,2.057847929662872
1998-04-16,2.050859922842481
1998-04-17,2.0653754923208534
1998-04-20,2.0630960048977576
1998-04-21,2.084949398332907
1998-04-22,2.0794670325398106
1998-04-23,2.0482868260252145
1998-04-24,2.024127315735855
1998-04-27,1.9766275072082682
1998-04-28,1.9949921197082636
1998-04-29,2.0186931266478045
1998-04-30,2.0612870662245277
1998-05-01,2.07713322662302
1998-05-04,2.0780831974834295
1998-05-05,2.051821433249585
1998-05-06,2.034496576458899
1998-05-07,2.0033014276168686
1998-05-08,2.0268649012924107
1998-05-11,2.007412027675753
1998-05-12,2.011942944470121
1998-05-13,2.023771760709773
1998-05-14,2.0266467220930044
1998-05-15,2.009919129109708
1998-05-18,2.001224159227115
1998-05-19,2.0198733216343476
1998-05-20,2.0162256991223497
1998-05-21,2.009291888540975
1998-05-22,1.9953138795098233
1998-05-26,1.9737579261207805
1998-05-27,1.9590828327589809
1998-05-28,1.972958389317383
1998-05-29,1.9898420636612477
1998-06-01,1.9714365830327238
1998-06-02,1.9802580652439856
1998-06-03,1.9798245748010295
1998-06-04,1.99725558797601
1998-06-05,2.024466968446228
1998-06-08,2.039439489051032
1998-06-09,2.047378992001795
1998-06-10,2.034686105462193
1998-06-11,2.0178863362021002
1998-06-12,2.014605021365981
1998-06-15,1.981743320640651
1998-06-16,2.000065541219242
1998-06-17,2.0280404075424787
1998-06-18,2.020418227904807
1998-06-19,2.010168057213352
1998-06-22,2.036858752771038
1998-06-23,2.075665585934061
1998-06-24,2.1024088279546786
1998-06-25,2.111564629402665
1998-06-26,2.1074139972478125
1998-06-29,2.122922261802116
1998-06-30,2.1203622576830075
1998-07-01,2.1621913160454627
1998-07-02,2.156338666729223
1998-07-06,2.1758234019165124
1998-07-07,2.1762338441286304
1998-07-08,2.1845459513149024
1998-07-09,2.186473950929725
1998-07-10,2.1888665412880486
1998-07-13,2.196598814721283
1998-07-14,2.215138332058282
1998-07-15,2.2174672959156188
1998-07-16,2.2540163498389783
1998-07-17,2.2432545529468997
1998-07-20,2.235069318174916
1998-07-21,2.2069711768077784
1998-07-22,2.1928299198851615
1998-07-23,2.1636732662119815
1998-07-24,2.1523041166914774
1998-07-27,2.140790825345469
1998-07-28,2.0967045640799586
1998-07-29,2.085655623664904
1998-07-30,2.1341264839784233
1998-07-31,2.095110901704894
1998-08-03,2.084820410074428
1998-08-04,2.0130715651553297
1998-08-05,2.007677303240594
1998-08-06,2.0461692968933827
1998-08-07,2.0730972594147654
1998-08-10,2.0713792673594775
1998-08-11,2.0315346778293306
1998-08-12,2.0873763255355082
1998-08-13,2.0647285283849826
1998-08-14,2.0441872137095776
1998-08-17,2.071907119087819
1998-08-18,2.1034057644827233
1998-08-19,2.081041807886222
1998-08-20,2.067925922843491
1998-08-21,2.036688386819635
1998-08-24,2.0461902788646125
1998-08-25,2.0654343249412666
1998-08-26,2.038852844393126
1998-08-27,1.9462950132982495
1998-08-28,1.8907487816691941
1998-08-31,1.7334036775820627
1998-09-01,1.8026651217737824
1998-09-02,1.8240382330976406
1998-09-03,1.803747358412754
1998-09-04,1.786039781726372
1998-09-08,1.8945796823548018
1998-09-09,1.873074304160715
1998-09-10,1.8345549462196018
1998-09-11,1.8728215214700792
1998-09-14,1.906782667872481
1998-09-15,1.9173076209001043
1998-09-16,1.9352327108038612
1998-09-17,1.8841168120570606
1998-09-18,1.8966995580258867
1998-09-21,1.902999475162317
1998-09-22,1.9342203062123648
1998-09-23,1.9860441016818227
1998-09-24,1.9424047757920277
1998-09-25,1.9563262719742893
1998-09-28,1.9548502252676905
1998-09-29,1.936432593572173
1998-09-30,1.9112423046452924
1998-10-01,1.8157979280775753
1998-10-02,1.8399150184285467
1998-10-05,1.7977923418925017
1998-10-06,1.7987873626341129
1998-10-07,1.7444312331600293
1998-10-08,1.6853423460789339
1998-10-09,1.7358973350732767
1998-10-12,1.780097302193548
1998-10-13,1.7630024894265477
1998-10-14,1.8185207584934586
1998-10-15,1.9004127884590323
1998-10-16,1.9052242497529412
1998-10-19,1.9303586688784544
1998-10-20,1.913957055867283
1998-10-21,1.9223257811494006
1998-10-22,1.945895574833993
1998-10-23,1.931298733120843
1998-10-26,1.9530665726820904
1998-10-27,1.9466636750028743
1998-10-28,1.9647566289455696
1998-10-29,1.9960658592821017
1998-10-30,2.0155385983154437
1998-11-02,2.054034246159898
1998-11-03,2.0382162245934063
